artifact_id,path,availability,expected_sha256,actual_sha256,sha256_match,content_sha256,content_sha256_verified,blocker_codes
bundle_checksums,MSM-d5-g1-formal-evidence-8d5e02e-20260727/model_candidate/model_bundle/SHA256SUMS,available,9d47e303211b2d63b0046ac5fc76886ea82f3fd92ba7faed789888f76797387f,9d47e303211b2d63b0046ac5fc76886ea82f3fd92ba7faed789888f76797387f,True,,,
bundle_manifest,MSM-d5-g1-formal-evidence-8d5e02e-20260727/model_candidate/model_bundle/manifest.json,available,7d459ed855cf74b810fa1f79ed0327efd39eb4be4409451266da3f3a95387ce0,7d459ed855cf74b810fa1f79ed0327efd39eb4be4409451266da3f3a95387ce0,True,,,
bundle_weights,MSM-d5-g1-formal-evidence-8d5e02e-20260727/model_candidate/model_bundle/weights.pt,available,7fb5db8b6099ca4da5706a3bec53ff7cd634e8bd267c036ce3ee4ee4bf71ca71,7fb5db8b6099ca4da5706a3bec53ff7cd634e8bd267c036ce3ee4ee4bf71ca71,True,,,
heldout_report,MSM-d5-g1-formal-evidence-8d5e02e-20260727/formal_audit/heldout_evaluation/heldout_evaluation.json,available,d6a3b15505a6d5de434a66ac2f5f76bac5b5fe4c0aaf8237dc58055e5f5cbff1,d6a3b15505a6d5de434a66ac2f5f76bac5b5fe4c0aaf8237dc58055e5f5cbff1,True,80193c68c8e137fd36156ccc3e5ead9ab42fc41b88a136c8a17b17d9ec7e2916,True,
paired_shadow_lineage,MSM-d5-g1-formal-evidence-8d5e02e-20260727/formal_audit/paired_shadow/paired_episode_lineage.jsonl,available,83e105290f3e624f267d92ceaf050d32291bd5bbbabf98580846cd31498b1af1,83e105290f3e624f267d92ceaf050d32291bd5bbbabf98580846cd31498b1af1,True,,,
paired_shadow_report,MSM-d5-g1-formal-evidence-8d5e02e-20260727/formal_audit/paired_shadow/paired_shadow_report.json,available,b08a44908c13fa385b5706bd90a56e79aca501af70490d3552b53104c53ead94,b08a44908c13fa385b5706bd90a56e79aca501af70490d3552b53104c53ead94,True,30f0002fd06d15b8044fb9ad3e02dfe2534d58161e9dfc183002d6c94b4e1114,True,
registry_audit_evidence,MSM-d5-g1-formal-evidence-8d5e02e-20260727/current_runtime_registry/audit_evidence.json,available,0430194bcb15fae6173926d762ec6da0afe4dbcbf91e7249ca51dcbccbe8baf5,0430194bcb15fae6173926d762ec6da0afe4dbcbf91e7249ca51dcbccbe8baf5,True,,,
registry_checksums,MSM-d5-g1-formal-evidence-8d5e02e-20260727/current_runtime_registry/SHA256SUMS,available,bb882f2dc28f86efcfb3004a6bf6fab078c58e66649b00f2cb4878a10b444fdc,bb882f2dc28f86efcfb3004a6bf6fab078c58e66649b00f2cb4878a10b444fdc,True,,,
registry_reference,MSM-d5-g1-formal-evidence-8d5e02e-20260727/current_runtime_registry/frozen_bundle_reference.json,available,3873326e1d394bbfdcf452b5b3248ceb614adee176bb51c6bc6ac44dead2112e,3873326e1d394bbfdcf452b5b3248ceb614adee176bb51c6bc6ac44dead2112e,True,,,
