track_a_id,track_b_id,valid,rejection_reason,cost,reprojection_rms_px,reprojection_max_px,ray_residual_rms_m,fitted_speed_mps,median_nearest_time_delta_s,condition_number,observation_count,inlier_count,outlier_count,reference_timestamp,position_ned,velocity_ned
Optical_A-T0053,Optical_B-T0049,False,reprojection,5.999703654960228,209.5290175356141,355.8429365778927,12.208138502863179,45.399299889565846,0.15500080354359902,6.254142319704141,33,33,0,7.88,"[1175.4768922503338, -393.4420298777134, -93.12539416415642]","[-43.85298714677258, -11.62898523423371, -1.6669286696517842]"
Optical_A-T0053,Optical_B-T0050,False,reprojection,3.7390779111085237,51.627899298334064,93.77907720761435,3.4671060576102644,48.58827205710932,0.12499788826956859,5.277573914465344,31,31,0,8.146896287680153,"[1318.7488140148212, -316.3438212997853, -107.28860056921755]","[-47.129653678901676, -11.800840035763429, -0.5967411941397249]"
Optical_A-T0053,Optical_B-T0051,False,reprojection|inlier_ratio,0.7287277805063865,7.956898493181357,15.848828501703153,0.8221338966050139,61.2540928490398,0.039994595345567596,9.853352997717115,29,22,7,8.295001078994423,"[2326.453236985458, 210.1411964834292, -120.82320260536959]","[-60.601726805530234, -8.908864041964762, 0.3560062196848679]"
Optical_A-T0053,Optical_B-T0054,False,reprojection,5.921382556446772,117.77976602141858,153.7250651164735,9.52908958641748,38.87047002069067,0.03523703726660088,3.3704200854269897,23,23,0,9.225002881469635,"[1740.5730650715384, -78.18557769097919, -106.82010151202051]","[-38.77142205040897, -2.7629046617530832, -0.23796984795636217]"
Optical_A-T0053,Optical_B-T0056,False,reprojection,3.5253058616084925,47.95687007651919,61.19546434592135,4.486251952812825,42.121050242402696,0.014999755890725552,3.904170533937668,22,22,0,9.26500101668163,"[2125.8796259991354, 126.81077111502748, -114.62132999792809]","[-42.115130795167296, -0.61995100563027, 0.3380715598527685]"
Optical_A-T0053,Optical_B-T0057,False,reprojection,3.0280122165897,40.18287772510321,58.3028210528644,3.14452536762151,36.0103420806475,0.0481865606335834,3.7076625132217287,20,20,0,9.497500119578177,"[1692.5782631924885, -98.89135457581821, -112.27969194805864]","[-35.96602376050542, -1.6907622921759753, 0.5754950002971833]"
Optical_A-T0053,Optical_B-T0060,False,reprojection,6.015293476290587,204.39438894736145,314.746539714413,14.930928759811216,47.77073767660833,0.07500181996291211,4.034283578723061,19,19,0,9.74,"[1544.425971375036, -174.0026011768981, -100.43642567980699]","[-46.816371638792596, -8.690162841275082, 3.8408064957641903]"
Optical_A-T0053,Optical_B-T0061,False,time_delta|reprojection|speed|not_inbound,3.3556586202205563,39.89595838218187,108.67498891660797,3.078091464612916,14.236667789570022,0.3050004964060751,6.7114039006555,16,16,0,9.222500119578179,"[1572.9748441866761, -166.25822983762757, -112.81257565008879]","[-8.33807195665924, 11.537090045564952, -0.23413474043685728]"
Optical_A-T0054,Optical_B-T0002,False,reprojection|speed,5.145248302649119,69.21222478894113,110.38899675053366,4.232880736347984,33.66227364710114,0.16999899722673817,8.38635290865128,36,36,0,7.502500649296286,"[1199.963217941751, -219.64415468595905, -99.81753045282954]","[-33.47876992507515, -3.469046916611262, 0.535112031777737]"
Optical_A-T0054,Optical_B-T0004,False,reprojection|speed,5.94423166825765,96.74109728422933,315.93697773794014,6.875436145547093,34.86728658537103,0.14999888986554133,8.538083248561676,36,36,0,7.502500649296286,"[1271.7177115127474, -173.35856750674532, -98.16693361058594]","[-34.74766898492881, -2.8514234524074595, 0.44334888662536914]"
Optical_A-T0054,Optical_B-T0007,False,reprojection,5.316717628199604,72.1611824285885,152.39639522801573,4.772328824783037,37.295575144125905,0.14749999528534907,8.585745741763372,36,36,0,7.502500649296286,"[1291.9455167992994, -160.01744944275566, -99.17579334668251]","[-37.041890183135294, -4.3027443680643955, 0.5871012644995434]"
Optical_A-T0054,Optical_B-T0009,False,time_delta|reprojection|speed|not_inbound,4.116052233153699,39.95918405169086,93.82147796831525,2.89329981248081,24.114131077278994,6.094598162799367,71.78797119273709,17,17,0,7.72,"[1350.2224258966116, -116.77042247322576, -94.73205282005948]","[-23.358906556514377, 5.916953955403869, 0.9178551006846434]"
Optical_A-T0054,Optical_B-T0012,False,time_delta|reprojection|speed,6.572083461425946,78.04834350586063,155.13734455180847,5.6616358773310695,32.87930000420905,1.7050019974029578,10.38058032807569,28,28,0,6.499798850562551,"[1515.4193483269858, -36.71206552752102, -101.92912501152696]","[-32.78347732270986, 1.4056920357466254, 2.077501696458582]"
Optical_A-T0054,Optical_B-T0013,False,reprojection,5.882893601305378,104.66705523632291,165.50998656327621,7.171845209712676,40.106404268134135,0.11375816976496633,8.991998484476879,36,36,0,7.502500649296286,"[1448.917285655931, -57.23778099060518, -103.21671986859722]","[-39.88064006189813, -4.114754197475044, 1.0616070208394048]"
Optical_A-T0054,Optical_B-T0014,False,time_delta|reprojection,3.237423293422939,29.892046449595227,56.17909359329153,2.195269461377271,39.821101878047195,3.5095971976710523,14.991420851095398,23,23,0,6.284598162799368,"[1531.517089739957, -30.84438951166038, -88.7023273786383]","[-39.66130677567413, -3.3976909558778488, -1.0754514382457776]"
Optical_A-T0054,Optical_B-T0015,False,reprojection|speed,2.6124988414656674,33.84508739624474,53.946152732926286,2.4808811438373275,34.216102339466154,0.08250235077985923,9.345439559308133,36,36,0,7.502500649296286,"[1583.5550179748338, 30.323430452760707, -95.68491592960545]","[-34.14601529433882, 2.159197737834493, 0.3593938682436333]"
Optical_A-T0054,Optical_B-T0016,False,time_delta|reprojection|speed,5.42519358856414,59.99821167192311,119.79434832909477,4.544814890651038,34.919922760683534,2.075003477157888,11.316323666494736,27,27,0,6.284598162799368,"[1615.1429060186877, 21.57001978744408, -100.11474856330689]","[-34.84168385675397, 1.4516146765809665, 1.8305426705894696]"
Optical_A-T0054,Optical_B-T0017,False,time_delta|reprojection,6.202425637149234,74.66184260833849,147.86983070354367,5.440107409303526,46.016180051479296,1.7072991206457364,10.438499123949123,28,28,0,6.499798850562551,"[1532.694353387297, -25.05770484248849, -101.62811022999317]","[-45.382465511709654, -7.345813907705818, 1.989891615641548]"
Optical_A-T0054,Optical_B-T0018,False,time_delta|inlier_ratio,1.382731693597254,7.300264754772432,11.926482595119904,0.5750296152178695,43.346695576210784,1.4800003149217673,63.93393489373398,29,9,20,6.714999538325735,"[1655.6452981110008, 57.04478722423355, -95.81055180840332]","[-43.204986073391325, -3.384905504182136, 0.8986715209187204]"
Optical_A-T0054,Optical_B-T0020,False,time_delta|reprojection,6.61158606851954,81.10416597128435,213.87522763813053,6.326499981413314,55.4128893921796,1.7097985332308103,10.496214158195354,28,28,0,6.499798850562551,"[1546.5566099995308, -16.140746398650254, -97.83776052254221]","[-53.8500688202775, -13.04088214430567, 0.8329416183847135]"
Optical_A-T0054,Optical_B-T0021,False,reprojection,3.376024823312267,44.946304150595715,74.74512929241314,3.417190822734882,36.38163008183756,0.0699999710760899,9.579884754433866,36,36,0,7.502500649296286,"[1651.3598126006136, 74.39410941242947, -96.60560678200977]","[-36.334227348494395, 1.7747859283249596, 0.5450369787541195]"
Optical_A-T0054,Optical_B-T0022,False,reprojection,5.864021700101196,84.93784610673899,136.7812543642318,6.666089034657366,37.464429900323914,0.052500146137730574,9.877803891525577,36,36,0,7.502500649296286,"[1736.3660015107953, 129.82511283086052, -101.15455500106015]","[-37.37541243023619, 2.4056787948219807, 0.9352876360643647]"
Optical_A-T0054,Optical_B-T0023,False,reprojection,5.884656255968015,95.66793542272215,154.57012875427603,7.570696503658784,37.99385007623475,0.05000225864800978,9.949896970602753,36,36,0,7.502500649296286,"[1755.4640902590586, 142.27383250887846, -102.39816493259758]","[-37.90649346804526, 2.3481554343447044, 1.056675271122915]"
Optical_A-T0054,Optical_B-T0024,False,reprojection,5.765424877371179,85.10663309494795,246.19175336850668,6.226679677651276,47.36356171237526,0.07999943745050508,9.568213011865788,36,36,0,7.502500649296286,"[1622.923585521315, 57.24502040615794, -90.70950563645978]","[-46.83676360491674, -7.016776564606872, -0.624019023355777]"
Optical_A-T0054,Optical_B-T0025,False,reprojection,4.625115188736889,63.95117033727814,125.94464072711031,4.722040651389591,53.32588310100729,0.08250075133935564,9.641489801558704,36,36,0,7.502500649296286,"[1631.0159323690234, 60.59518684555293, -85.88602970063634]","[-52.4573273041815, -9.558180000284956, -0.720982445294045]"
Optical_A-T0054,Optical_B-T0026,False,reprojection,5.246644161263544,71.85489075235016,118.72278236472964,5.735844786547496,40.17340255578185,0.047500774045154515,10.05303878917469,36,36,0,7.502500649296286,"[1778.231479497779, 156.96218417520691, -99.49702778159379]","[-40.14782557966202, 1.1945422227159384, 0.7921130046176671]"
Optical_A-T0054,Optical_B-T0027,False,reprojection,2.166646825924343,29.45957973737292,48.85428462069517,2.3688775061684035,46.61126520631929,0.04750088374793382,10.179543878765788,36,36,0,7.502500649296286,"[1796.6917815150302, 169.07893351067503, -87.5046876322788]","[-46.5072222770972, -3.091805979443535, -0.35924363318232033]"
Optical_A-T0054,Optical_B-T0028,False,reprojection,5.869194273468684,128.56828473051115,209.38752616040082,10.390381581205073,47.68280277549788,0.04335094151873431,10.252520403580336,36,36,0,7.502500649296286,"[1813.6569786509249, 180.29816062103285, -106.47076693835551]","[-47.527083803721375, -3.541504481182187, 1.5112020549352052]"
Optical_A-T0054,Optical_B-T0029,True,,0.07797685145304659,0.5124058312372415,2.6170035845913184,0.04523013315433701,49.987646379846815,0.0575003272674266,10.033853090108245,36,36,0,7.502500649296286,"[1749.0965862573503, 137.95431357779293, -91.2861304748204]","[-49.62626817167339, -5.99985816056676, 5.337924594212007e-05]"
Optical_A-T0054,Optical_B-T0030,False,reprojection,5.92087703443968,125.5634100003142,207.50588879723313,10.475867455797806,42.11413413309598,0.030003021880735226,10.453634045448707,36,36,0,7.502500649296286,"[1881.0454189891743, 224.03617036909998, -105.99732375159637]","[-42.06285549495052, 1.5260514936741743, 1.409839788758215]"
Optical_A-T0054,Optical_B-T0031,False,reprojection,4.441492514799101,60.675331328487495,99.94235836044658,5.2441030687396175,40.76502719691369,0.015000407663922743,10.745755709741479,36,36,0,7.500001151445759,"[1959.7606178211506, 275.1156843237429, -97.92406633012341]","[-40.57885305105717, 3.8185395409783496, 0.7502554230433147]"
Optical_A-T0054,Optical_B-T0032,False,time_delta|reprojection,4.406007669871213,46.2599872793105,90.11098111405383,4.124950637829038,41.37538551471939,3.5695953751467657,17.82832056863685,23,23,0,6.284598162799368,"[1961.3693987778877, 240.48368003196276, -98.23144623180868]","[-41.238544540160646, 2.528888524668389, 2.2157828256935352]"
Optical_A-T0054,Optical_B-T0033,False,reprojection,4.4030170379311215,60.675250751249635,102.77193915055443,4.977386832173486,54.95142679987255,0.039999227713842345,10.48684760672064,36,36,0,7.502500649296286,"[1858.0655759079225, 208.79414996169123, -98.15638269863521]","[-54.429099076778385, -7.525706977794954, 0.7044256641844231]"
Optical_A-T0054,Optical_B-T0034,False,reprojection,2.73286273585227,37.085404905631755,66.24201762267224,3.149295707769227,43.44855835884093,0.02082665943455453,10.635612315698754,36,36,0,7.502500649296286,"[1925.2779441040666, 252.5938790645456, -94.82518830430688]","[-43.42609962434871, 1.3216550500280846, 0.4520208031518124]"
Optical_A-T0054,Optical_B-T0035,False,reprojection,1.5799575235675598,20.983688457876305,40.86791018886773,1.8129139145689408,43.74927752615307,0.014998997226738808,10.833882072971125,36,36,0,7.500002533367512,"[1973.086559332513, 283.66067788834044, -87.82318015661642]","[-43.70803009576577, 1.8944868212599317, -0.13531035462427243]"
Optical_A-T0054,Optical_B-T0036,False,reprojection|inlier_ratio,0.689626603965851,7.509901551141752,18.087519695717752,0.6372257481137056,61.053296913061324,0.03999961233882665,9.537185991998424,35,27,8,7.2850012985925705,"[1881.3787623806325, 217.89235828389698, -90.11932639745415]","[-59.99906548896698, -11.295670340595848, -0.1582275628941784]"
Optical_A-T0054,Optical_B-T0037,False,reprojection,3.5979408309347036,49.456040785457084,83.8642912945053,4.421249660772146,54.45416052909153,0.015000286833204424,11.290237357621312,36,36,0,7.50221377053399,"[2058.237772348748, 339.2152108284599, -96.27760256607576]","[-54.285833666994606, -4.2316946800065125, 0.6297794397003447]"
Optical_A-T0054,Optical_B-T0038,False,time_delta|reprojection,5.111022951984906,56.04726036950578,105.4907795232331,5.368600112629941,57.39006641523494,5.599797048310675,66.86682833846166,18,18,0,7.502500649296286,"[2039.1463266645483, 326.78237152344275, -96.30169055346896]","[-56.93357926701084, -6.407350760622592, 3.3366347151613382]"
Optical_A-T0054,Optical_B-T0039,False,reprojection,4.356715315687607,59.99610380026572,102.86566421803178,5.178214768438784,44.31744954693386,0.015000748268631625,9.657586709494947,35,35,0,7.715003495097898,"[1956.852965184724, 279.6429531619117, -82.96978557490822]","[-44.29234812609528, 1.377964644763324, -0.5704780973834596]"
Optical_A-T0054,Optical_B-T0040,False,reprojection,5.888644236184618,127.34732693820321,198.39411935886932,9.207568395411773,44.4083056244266,0.08999723547586669,8.320124524677563,35,35,0,7.72,"[1557.4137398155199, 18.542187564748822, -105.49517849468575]","[-44.09016747995021, -5.137226844858212, 1.3280212223035817]"
Optical_A-T0054,Optical_B-T0042,False,reprojection,5.4580408450113245,74.91751739002918,122.502059254968,4.753879215843908,41.86912888209362,0.14500074826863063,7.636335709547071,35,35,0,7.72,"[1294.5168555496714, -153.6891229847818, -100.36183221731763]","[-41.21166576922616, -7.360279150050502, 0.66996171852632]"
Optical_A-T0054,Optical_B-T0043,False,reprojection,2.192498862905044,29.639771568094755,76.29363033343932,2.0042290973420793,50.61238580631618,0.15499724618484478,7.607064205350761,35,35,0,7.72,"[1267.167165749887, -172.16218266288132, -92.61381643841773]","[-48.945570955677184, -12.881659400113193, -0.08678669045983883]"
Optical_A-T0054,Optical_B-T0044,False,reprojection,5.881629087757668,119.75253868972912,205.26205409049598,7.5306835512086705,43.54286418598219,0.15982730964948555,7.904701243645313,32,32,0,7.220000337798211,"[1255.5632205002387, -188.4115774425758, -104.80132416179262]","[-42.51241835512961, -9.273267310081678, 1.637626487664389]"
Optical_A-T0054,Optical_B-T0045,False,reprojection,3.937350655197764,53.007173730542526,88.54558020260237,3.203843683789055,39.6408168943922,0.1650007482686302,7.447244999702023,35,35,0,7.72,"[1203.232898357672, -213.41510683441683, -98.56428659525423]","[-38.962860276299764, -7.286160625005266, 0.4491619873667495]"
Optical_A-T0054,Optical_B-T0046,False,reprojection,3.0409302850177533,39.675487672893546,99.14195163083332,2.5910658005560996,36.52906371004034,0.18000119574772633,7.309468810293811,35,35,0,7.72,"[1122.8072569833228, -266.3388025115458, -92.81193572192642]","[-35.99100180883295, -6.245801406709944, -0.10123792130244463]"
Optical_A-T0054,Optical_B-T0047,False,time_delta|reprojection|inlier_ratio,1.7489830372842952,8.562949169290482,15.482701514844884,0.6570512350866761,38.36870794515431,2.9972990813996843,16.3377864936024,22,18,4,6.499798850562551,"[1646.0862474591968, 45.69759225311097, -93.72466993073434]","[-38.36489242128877, -0.24072620493841868, 0.4845923830836519]"
Optical_A-T0054,Optical_B-T0048,False,reprojection,3.422409706385866,45.69019406891394,108.59907031133869,2.979349825778605,39.594217490247566,0.15561618950111367,6.26608038728709,33,33,0,7.8500000000000005,"[1223.1494966899588, -198.19135726806684, -96.56899001462541]","[-39.02124499070088, -6.705173932842882, 0.29178857251847434]"
Optical_A-T0054,Optical_B-T0049,False,reprojection,5.828349361557795,85.6124047310355,135.73873402419574,4.83526169284252,42.14695372974974,0.19000087060281245,6.037387086405384,33,33,0,7.88,"[1086.2837481262407, -287.39347762829533, -88.08402910647563]","[-40.849959830068094, -10.355636108247808, -0.6381938365750319]"
Optical_A-T0054,Optical_B-T0050,False,reprojection,5.794935293142893,83.86330626373021,118.25127030304405,5.17556907622079,44.90851590339962,0.1599986365381998,5.015623513334867,31,31,0,8.146896287680153,"[1206.1629941887916, -203.77961572364575, -100.12900584106113]","[-43.73223088322118, -10.20044287736033, 0.4666344696239152]"
Optical_A-T0054,Optical_B-T0051,False,reprojection,6.0052218295338635,157.02856798768738,235.16893554358663,13.908588805659985,57.099967877951784,0.01499953832573464,5.7171211289804305,29,29,0,8.295001078994423,"[1994.9150688633697, 322.5433596105718, -106.98824754996988]","[-56.73213712956675, -6.229065809763881, 1.7520523715887935]"
Optical_A-T0054,Optical_B-T0054,False,reprojection,4.079663472701974,55.26313790440835,127.26364597490118,3.9810752743926434,38.02152449423681,0.07000059568825279,3.0791755614626943,23,23,0,9.225002881469635,"[1541.5804732679471, 45.30429898352022, -94.78332471557536]","[-38.01528772683814, -0.17440903299322486, -0.6661872115024491]"
Optical_A-T0054,Optical_B-T0056,False,reprojection,5.860270455130102,106.67276780680452,137.31597814962345,8.858482224986012,42.22824828289891,0.02000168295098348,3.4979240762554573,22,22,0,9.285002635682396,"[1834.7469184315255, 246.12834648101182, -98.60476994421253]","[-42.17822167636177, 1.8790259810361363, -0.8317635628180639]"
Optical_A-T0054,Optical_B-T0057,False,reprojection,5.906480664416263,99.92924454577083,147.5913972159812,7.149085954332502,35.62948438657734,0.08318555786032178,3.4420094453082477,20,20,0,9.500001705049337,"[1501.5008559702596, 25.13091971130389, -98.34700838180615]","[-35.588888796354254, 0.9462164194999758, -1.4127371947950869]"
Optical_A-T0054,Optical_B-T0060,False,reprojection,4.905723838884081,67.62457756033939,100.5372784965129,4.567950024148606,44.28244486161686,0.10999906614775767,3.8516224931692413,19,19,0,9.704999932940787,"[1384.2929833688788, -50.54237881423775, -88.58415951896154]","[-43.812394262783286, -6.326716916548797, 1.1754509527951742]"
Optical_A-T0054,Optical_B-T0061,False,time_delta|reprojection|speed|not_inbound,6.186351029123167,104.64073823302074,207.30738778010544,7.245263470677158,19.47923727377795,0.30750258791429186,6.349452852004566,16,16,0,9.242501738578945,"[1407.9746061425774, -43.827960042128886, -96.71562230897362]","[-13.212411514398418, 14.299723799825529, -0.6251127826525728]"
