track_id,camera_id,sample_index,sweep_index,measurement_timestamp,ray_x_ned,ray_y_ned,ray_z_ned,azimuth_deg,elevation_deg,detection_uids
Optical_A-T0002,Optical_A,3,3,1.7949993382955662,0.950726904225298,0.3100226761872652,-0.0020721563326710343,18.060637180092737,0.11872589731830044,"[""Optical_A-F00179-D000"", ""Optical_A-F00180-D000""]"
Optical_A-T0002,Optical_A,4,4,2.2050022169574826,0.9491828298541131,0.31471823917072744,-0.0020941450319175454,18.34384664905748,0.11998575971573337,"[""Optical_A-F00220-D000"", ""Optical_A-F00221-D000""]"
Optical_A-T0002,Optical_A,5,5,2.7950023744838406,0.9468601530822843,0.3216385057769577,-0.0021265245258475394,18.762087752536605,0.12184097219188346,"[""Optical_A-F00279-D000"", ""Optical_A-F00280-D000""]"
Optical_A-T0002,Optical_A,6,6,3.2080047128898093,0.9452053442495255,0.32646934903917446,-0.002149730232796961,19.05466456934752,0.12317056429991013,"[""Optical_A-F00320-D000"", ""Optical_A-F00321-D000""]"
Optical_A-T0002,Optical_A,7,7,3.79,0.942654206503861,0.3337638097386503,-0.002183178718821396,19.497431725922404,0.12508702587778736,"[""Optical_A-F00379-D000""]"
Optical_A-T0002,Optical_A,8,8,4.215003696322266,0.9407389191466773,0.339124475508745,-0.0022081923964822475,19.823591728458183,0.12652020749260579,"[""Optical_A-F00421-D000"", ""Optical_A-F00422-D000""]"
Optical_A-T0002,Optical_A,9,9,4.785001190446958,0.9380505923839595,0.34649106362899845,-0.0022425327975820765,20.27289564908932,0.12848777241444065,"[""Optical_A-F00478-D000"", ""Optical_A-F00479-D000""]"
Optical_A-T0002,Optical_A,10,10,5.215000437842564,0.9359269783098564,0.35218680077917713,-0.0022690589921227945,20.621183587885522,0.13000761527516394,"[""Optical_A-F00521-D000"", ""Optical_A-F00522-D000""]"
Optical_A-T0002,Optical_A,11,11,5.78,0.9330042471299889,0.3598579761219985,-0.0023047470103844145,21.091532803111704,0.13205239344787467,"[""Optical_A-F00578-D000""]"
Optical_A-T0002,Optical_A,12,12,6.222328842111725,0.9305445421963018,0.36617128553319056,-0.0023333751617968896,21.4797447813782,0.1336926701098732,"[""Optical_A-F00622-D000"", ""Optical_A-F00623-D000""]"
Optical_A-T0002,Optical_A,13,13,6.775000745438577,0.9274641002310055,0.3739047016998828,-0.0023699851082136223,21.9566977557993,0.13579027132816357,"[""Optical_A-F00677-D000"", ""Optical_A-F00678-D000""]"
Optical_A-T0002,Optical_A,14,14,7.225000778865147,0.924781180877738,0.3804917935459849,-0.0024005288034173945,22.36421672683824,0.13754030113250298,"[""Optical_A-F00722-D000"", ""Optical_A-F00723-D000""]"
Optical_A-T0002,Optical_A,15,15,7.7700000000000005,0.9213724900520073,0.38867311290083445,-0.002438418204325958,22.87203363150863,0.1397112102470723,"[""Optical_A-F00777-D000""]"
Optical_A-T0002,Optical_A,16,16,8.234056631258769,0.9182683765302269,0.39595085605858565,-0.0024714876116808224,23.325365175104654,0.14160595342921312,"[""Optical_A-F00823-D000"", ""Optical_A-F00824-D000""]"
Optical_A-T0002,Optical_A,17,17,8.765001138005765,0.9146640914477971,0.4042069996808944,-0.0025102240826575706,23.84152297741622,0.14382539661467666,"[""Optical_A-F00876-D000"", ""Optical_A-F00877-D000""]"
Optical_A-T0002,Optical_A,18,18,9.235000112038879,0.9112599885510306,0.411823693335905,-0.0025453630684490777,24.319531839158753,0.1458387186293165,"[""Optical_A-F00923-D000"", ""Optical_A-F00924-D000""]"
Optical_A-T0002,Optical_A,19,19,9.76,0.9072648667766857,0.4205517522308171,-0.0025855769708649817,24.869515587659954,0.14814281309802252,"[""Optical_A-F00976-D000""]"
Optical_A-T0002,Optical_A,20,20,10.245003141716724,0.9033830087975703,0.42882660353007157,-0.002623646453296218,25.393210088393214,0.15032404116845205,"[""Optical_A-F01024-D000"", ""Optical_A-F01025-D000""]"
Optical_A-T0002,Optical_A,21,21,10.755002540600254,0.899090998776091,0.4377536699262054,-0.002664654940153017,25.960743085511467,0.1526736626034711,"[""Optical_A-F01075-D000"", ""Optical_A-F01076-D000""]"
Optical_A-T0002,Optical_A,22,22,11.25,0.8947071200825326,0.44664510508343774,-0.0027054350159440954,26.528744919185456,0.1550101972572848,"[""Optical_A-F01125-D000""]"
Optical_A-T0002,Optical_A,23,23,11.74,0.890143343335749,0.45567234229190107,-0.002746777251189104,27.10831290707189,0.157378941654491,"[""Optical_A-F01174-D000""]"
Optical_A-T0003,Optical_A,0,0,0.19911569223627731,0.9549553851674888,0.29670360101636484,-0.005213970035860504,17.259962875382573,0.2987398311373675,"[""Optical_A-F00019-D002"", ""Optical_A-F00020-D002""]"
Optical_A-T0003,Optical_A,1,1,0.8,0.9542370332763471,0.29900467268827846,-0.005281101639917535,17.398081633939988,0.30258624168146214,"[""Optical_A-F00080-D002""]"
Optical_A-T0003,Optical_A,2,2,1.2,0.95375626934834,0.3005338657574655,-0.00532674493575095,17.48992728995622,0.30520144668122307,"[""Optical_A-F00120-D002""]"
Optical_A-T0003,Optical_A,3,3,1.8,0.9530145651996235,0.30287640111458813,-0.00539668094738704,17.63071379829155,0.30920854258310726,"[""Optical_A-F00180-D002""]"
Optical_A-T0003,Optical_A,4,4,2.2,0.9525058851661383,0.30447150631706904,-0.005444314914335144,17.726642726504615,0.3119378079466133,"[""Optical_A-F00220-D002""]"
Optical_A-T0003,Optical_A,5,5,2.8000000000000003,0.9517206218195257,0.30691597710779234,-0.005517336261697353,17.873752108717465,0.31612168580692135,"[""Optical_A-F00280-D002""]"
Optical_A-T0003,Optical_A,6,6,3.21,0.951167907486999,0.30862372759428547,-0.00556835097780757,17.976597707916874,0.3190446586351724,"[""Optical_A-F00321-D002""]"
Optical_A-T0003,Optical_A,7,7,3.794998751159639,0.9503561655360373,0.3111130307812737,-0.005642756926394367,18.126618307014663,0.3233078724412263,"[""Optical_A-F00379-D002"", ""Optical_A-F00380-D001""]"
Optical_A-T0003,Optical_A,8,8,4.205003143383665,0.9497701253921168,0.3128965701080122,-0.0056960799928242175,18.234184473478756,0.32636310820026976,"[""Optical_A-F00420-D001"", ""Optical_A-F00421-D002""]"
Optical_A-T0003,Optical_A,9,9,4.7949998704610595,0.9489010230801196,0.31552100213451123,-0.005774565744383241,18.392586719362463,0.3308600844798847,"[""Optical_A-F00479-D002"", ""Optical_A-F00480-D001""]"
Optical_A-T0003,Optical_A,10,10,5.205002088480461,0.9482783964476589,0.31738634131671734,-0.0058303667333041926,18.50526124853311,0.33405729946147866,"[""Optical_A-F00520-D001"", ""Optical_A-F00521-D002""]"
Optical_A-T0003,Optical_A,11,11,5.795001203150646,0.9473543431364777,0.3201324575464374,-0.005912543084951068,18.671273967182795,0.33876573874797933,"[""Optical_A-F00579-D001"", ""Optical_A-F00580-D001""]"
Optical_A-T0003,Optical_A,12,12,6.205001007144235,0.9466918706655278,0.3220851583445575,-0.005970995726418667,18.789420888905866,0.3421148875266814,"[""Optical_A-F00620-D001"", ""Optical_A-F00621-D001""]"
Optical_A-T0003,Optical_A,13,13,6.795002296392772,0.9457078886034741,0.32496138340175856,-0.006057122317916649,18.96359659435128,0.3470496669684822,"[""Optical_A-F00679-D002"", ""Optical_A-F00680-D001""]"
Optical_A-T0003,Optical_A,14,14,7.21,0.9449931046631939,0.3270330073638754,-0.0061191693519129595,19.089160941852384,0.35060476603475366,"[""Optical_A-F00721-D002""]"
Optical_A-T0003,Optical_A,15,15,7.79,0.943961427233593,0.3299974010225488,-0.006207995931164102,19.269003715933547,0.3556942508111497,"[""Optical_A-F00779-D002""]"
Optical_A-T0003,Optical_A,16,16,8.21,0.9431894315622041,0.33219622859886094,-0.0062739058057567935,19.402529115893465,0.3594706819999396,"[""Optical_A-F00821-D001""]"
Optical_A-T0003,Optical_A,17,17,8.790000000000001,0.942087241565893,0.33530745297787085,-0.0063672016035288236,19.591648456753784,0.364816244237588,"[""Optical_A-F00879-D001""]"
Optical_A-T0003,Optical_A,18,18,9.21464727802187,0.9412347199365795,0.33769181782024893,-0.006437248104950682,19.73673529652974,0.3688296953930186,"[""Optical_A-F00921-D001"", ""Optical_A-F00922-D001""]"
Optical_A-T0003,Optical_A,19,19,9.784998971356554,0.9400924572180717,0.34085698260418396,-0.006533704283117465,19.929538096096334,0.3743563435425854,"[""Optical_A-F00978-D002"", ""Optical_A-F00979-D001""]"
Optical_A-T0003,Optical_A,20,20,10.215003318385715,0.9391871505893369,0.3433421418776587,-0.006608311338295486,20.08108410745762,0.37863110521631027,"[""Optical_A-F01021-D001"", ""Optical_A-F01022-D002""]"
Optical_A-T0003,Optical_A,21,21,10.785000395578155,0.9379442028759115,0.34672128702402655,-0.006709799987593532,20.287381771720643,0.3844461054208389,"[""Optical_A-F01078-D002"", ""Optical_A-F01079-D001""]"
Optical_A-T0003,Optical_A,22,22,11.215001764730616,0.9369726166784225,0.3493368480256903,-0.006788387604264741,20.447251355859205,0.38894894673323005,"[""Optical_A-F01121-D001"", ""Optical_A-F01122-D002""]"
Optical_A-T0003,Optical_A,23,23,11.785001998245189,0.9356373397055634,0.3528954839461163,-0.006895357795824941,20.665032209920557,0.3950780307028923,"[""Optical_A-F01178-D001"", ""Optical_A-F01179-D000""]"
Optical_A-T0004,Optical_A,0,0,0.19500281615838277,0.9598752586390787,0.28042500131875325,0.0011430170334719423,16.285582679280964,-0.06549006618984139,"[""Optical_A-F00019-D003"", ""Optical_A-F00020-D003""]"
Optical_A-T0004,Optical_A,1,1,0.8050004055486694,0.9585075430490527,0.2850648238082631,0.0011559174850685023,16.562734838869027,-0.06622920810844722,"[""Optical_A-F00080-D003"", ""Optical_A-F00081-D000""]"
Optical_A-T0004,Optical_A,2,2,1.1950009624455167,0.9576047437602437,0.2880829726237626,0.0011643075772685705,16.743232826450047,-0.06670992530472757,"[""Optical_A-F00119-D000"", ""Optical_A-F00120-D003""]"
Optical_A-T0004,Optical_A,3,3,1.805002314779382,0.9561465107093645,0.2928864339634012,0.0011776495698606123,17.030854055433217,-0.06747436569464904,"[""Optical_A-F00180-D003"", ""Optical_A-F00181-D001""]"
Optical_A-T0004,Optical_A,4,4,2.195904589032729,0.9552052619568647,0.29594171741540964,0.0011863486566553753,17.214027947199504,-0.06797278700178633,"[""Optical_A-F00219-D001"", ""Optical_A-F00220-D003""]"
Optical_A-T0004,Optical_A,5,5,2.8000000000000003,0.9536406292685495,0.3009453607847558,0.0012000126741301001,17.51440554261587,-0.06875567809158058,"[""Optical_A-F00280-D003""]"
Optical_A-T0004,Optical_A,6,6,3.2,0.9525864370624791,0.30426570249512436,0.0012092186567792317,17.714005652992157,-0.06928314242634993,"[""Optical_A-F00320-D003""]"
Optical_A-T0004,Optical_A,7,7,3.79,0.9509797885116841,0.30925062009787685,0.0012230336673293434,18.01408912623836,-0.07007468481013741,"[""Optical_A-F00379-D003""]"
Optical_A-T0004,Optical_A,8,8,4.205002329112373,0.9498116595259543,0.31281990241144086,0.001232916805526698,18.229267691549033,-0.07064094734413305,"[""Optical_A-F00420-D002"", ""Optical_A-F00421-D003""]"
Optical_A-T0004,Optical_A,9,9,4.79500125278725,0.9480942198299505,0.31798709844383377,0.0012472162238970634,18.54125167003493,-0.07146024429619713,"[""Optical_A-F00479-D003"", ""Optical_A-F00480-D002""]"
Optical_A-T0004,Optical_A,10,10,5.205000124837953,0.9468601013913391,0.3216432301701115,0.0012573300758227893,18.762345009390533,-0.0720397257805321,"[""Optical_A-F00520-D002"", ""Optical_A-F00521-D003""]"
Optical_A-T0004,Optical_A,11,11,5.79,0.9450389435289983,0.32695531376773423,0.0012720112566963933,19.084095280941064,-0.07288089615554616,"[""Optical_A-F00579-D002""]"
Optical_A-T0004,Optical_A,12,12,6.21,0.9436861816949782,0.3308394551055073,0.0012827405987655307,19.319751435731927,-0.07349564267460068,"[""Optical_A-F00621-D002""]"
Optical_A-T0004,Optical_A,13,13,6.79,0.941753075706244,0.33630263166096586,0.0012978196092856106,19.65178701202855,-0.0743596070558169,"[""Optical_A-F00679-D003""]"
Optical_A-T0004,Optical_A,14,14,7.215002844709765,0.940286723106516,0.3403809111763081,0.001309066994643945,19.900100700728856,-0.07500403531484066,"[""Optical_A-F00721-D003"", ""Optical_A-F00722-D002""]"
Optical_A-T0004,Optical_A,15,15,7.79,0.9382332315774127,0.346000937450309,0.0013245555151128541,20.242927217749735,-0.0758914629380165,"[""Optical_A-F00779-D003""]"
Optical_A-T0004,Optical_A,16,16,8.215000400116883,0.9366615216733304,0.35023336270649436,0.001336212521413448,20.501608406403985,-0.07655936079186541,"[""Optical_A-F00821-D002"", ""Optical_A-F00822-D001""]"
Optical_A-T0004,Optical_A,17,17,8.781438244120046,0.9345249975876292,0.3558949295810164,0.0013520289808767196,20.848322455693577,-0.07746557798457389,"[""Optical_A-F00878-D001"", ""Optical_A-F00879-D002""]"
Optical_A-T0004,Optical_A,18,18,9.22,0.9327531281994045,0.3605131620339481,0.0013644905677928651,21.13173501493842,-0.07817957497952507,"[""Optical_A-F00922-D002""]"
Optical_A-T0004,Optical_A,19,19,9.777327504622527,0.9304145392338118,0.36650631516949556,0.0013806242110552605,21.50033486084675,-0.07910396551737647,"[""Optical_A-F00977-D001"", ""Optical_A-F00978-D003""]"
Optical_A-T0004,Optical_A,20,20,10.225002525846099,0.9285560675607322,0.3711895562612803,0.0013938144434801584,21.78902126293172,-0.07985971089329524,"[""Optical_A-F01022-D003"", ""Optical_A-F01023-D001""]"
Optical_A-T0004,Optical_A,21,21,10.775001434402155,0.926127988143202,0.37720678756097403,0.0014103176079709547,22.160794819982407,-0.0808052734966276,"[""Optical_A-F01077-D001"", ""Optical_A-F01078-D003""]"
Optical_A-T0004,Optical_A,22,22,11.224999741416436,0.9240683359873728,0.3822246491930669,0.001424069789317102,22.47157482649189,-0.08159321623813404,"[""Optical_A-F01122-D003"", ""Optical_A-F01123-D001""]"
Optical_A-T0004,Optical_A,23,23,11.77,0.9214818331000315,0.3884187877845633,0.0014410283050827373,22.856172556462198,-0.0825648686153341,"[""Optical_A-F01177-D001""]"
Optical_A-T0005,Optical_A,0,0,0.20500318843378978,0.9506216482157464,0.3103511077896684,-0.0008196568205160807,18.080397427226355,0.04696288172325376,"[""Optical_A-F00020-D001"", ""Optical_A-F00021-D000""]"
Optical_A-T0005,Optical_A,1,1,0.7950002789014379,0.9496722211434516,0.3132442812080896,-0.0008322733267102598,18.25486168986682,0.04768575452696425,"[""Optical_A-F00079-D000"", ""Optical_A-F00080-D001""]"
Optical_A-T0005,Optical_A,2,2,1.205001890955637,0.948989680562824,0.3153060076384431,-0.0008412683136764877,18.379294915145188,0.048201129497335064,"[""Optical_A-F00120-D001"", ""Optical_A-F00121-D000""]"
Optical_A-T0005,Optical_A,3,3,1.7950016237722217,0.9479730057590123,0.3183495721627627,-0.0008545501796248434,18.56315035729727,0.04896212463379878,"[""Optical_A-F00179-D001"", ""Optical_A-F00180-D001""]"
Optical_A-T0005,Optical_A,4,4,2.2050006321803526,0.9472414393771134,0.32051974820536416,-0.0008640238100587855,18.69436719453197,0.04950492387472688,"[""Optical_A-F00220-D001"", ""Optical_A-F00221-D001""]"
Optical_A-T0005,Optical_A,5,5,2.7950030539359916,0.9461506605456194,0.32372543400970955,-0.0008780229571892227,18.88838122531573,0.05030701622635663,"[""Optical_A-F00279-D001"", ""Optical_A-F00280-D001""]"
Optical_A-T0005,Optical_A,6,6,3.2064637400098945,0.9454090000443701,0.3258850011794258,-0.0008880548348357108,19.01920892065596,0.05088180070019079,"[""Optical_A-F00320-D001"", ""Optical_A-F00321-D001""]"
Optical_A-T0005,Optical_A,7,7,3.79,0.9442024156153781,0.3293645146961551,-0.0009026655255967511,19.23021681133153,0.051718931952128136,"[""Optical_A-F00379-D001""]"
Optical_A-T0005,Optical_A,8,8,4.21,0.9433362730042687,0.33183707085761566,-0.0009134763564340064,19.380324608791405,0.0523383471875185,"[""Optical_A-F00421-D001""]"
Optical_A-T0005,Optical_A,9,9,4.79,0.9420943442859994,0.33534666204422253,-0.0009288272879625654,19.59362845459994,0.05321789114886358,"[""Optical_A-F00479-D001""]"
Optical_A-T0005,Optical_A,10,10,5.215003795622048,0.9411487532219396,0.3379913311822637,-0.000940401206983079,19.754551374289758,0.0538810281507953,"[""Optical_A-F00521-D001"", ""Optical_A-F00522-D001""]"
Optical_A-T0005,Optical_A,11,11,5.785000183216053,0.9398308971115594,0.34163865442048813,-0.0009563682553173989,19.97675075954472,0.05479587304306415,"[""Optical_A-F00578-D001"", ""Optical_A-F00579-D000""]"
Optical_A-T0005,Optical_A,12,12,6.215002223002001,0.9387969920064194,0.3444695476935969,-0.0009687680154313025,20.149428222253174,0.055506327293701335,"[""Optical_A-F00621-D000"", ""Optical_A-F00622-D001""]"
Optical_A-T0005,Optical_A,13,13,6.7850019611841486,0.9373706473028159,0.34833216616042795,-0.0009856942142098687,20.3853471742604,0.05647612750999457,"[""Optical_A-F00678-D001"", ""Optical_A-F00679-D000""]"
Optical_A-T0005,Optical_A,14,14,7.215000532901755,0.9362502499372523,0.35133242349108224,-0.000998847493649068,20.56884448412478,0.05722975527963391,"[""Optical_A-F00721-D000"", ""Optical_A-F00722-D001""]"
Optical_A-T0005,Optical_A,15,15,7.7836236234617795,0.934764546291019,0.35526639182248304,-0.0010167786284697618,20.809783055254293,0.05825713414850141,"[""Optical_A-F00778-D000"", ""Optical_A-F00779-D000""]"
Optical_A-T0005,Optical_A,16,16,8.22,0.9334708836079889,0.35865170649934974,-0.0010309613110423056,21.017427471909194,0.0590697424280214,"[""Optical_A-F00822-D000""]"
Optical_A-T0005,Optical_A,17,17,8.78,0.9318168052038449,0.3629274577550749,-0.001049736699521176,21.280102744322345,0.0601454935287519,"[""Optical_A-F00878-D000""]"
Optical_A-T0005,Optical_A,18,18,9.223272584471841,0.9303817965016289,0.36659047770701875,-0.0010650788427955006,21.505509048124033,0.061024534078497034,"[""Optical_A-F00922-D000"", ""Optical_A-F00923-D001""]"
Optical_A-T0005,Optical_A,19,19,9.77500040912425,0.9286718321378526,0.37090086471392986,-0.0010847802464937295,21.771200133780695,0.06215334201306126,"[""Optical_A-F00977-D000"", ""Optical_A-F00978-D000""]"
Optical_A-T0005,Optical_A,20,20,10.225002253320035,0.9271557100594887,0.3746746271989753,-0.0011013797683611878,22.004218286484342,0.06310442512620125,"[""Optical_A-F01022-D000"", ""Optical_A-F01023-D000""]"
Optical_A-T0005,Optical_A,21,21,10.775002606264085,0.9252165445191337,0.3794378553722274,-0.001122345133516838,22.29888127616264,0.0643056528080946,"[""Optical_A-F01077-D000"", ""Optical_A-F01078-D000""]"
Optical_A-T0005,Optical_A,22,22,11.224999964262391,0.9235551085944923,0.38346402909773275,-0.0011400776941837764,22.54843382138555,0.0653216543443411,"[""Optical_A-F01122-D000"", ""Optical_A-F01123-D000""]"
Optical_A-T0005,Optical_A,23,23,11.77,0.9214464542789508,0.388503643452724,-0.001162291146117021,22.861440038974177,0.06659439223189158,"[""Optical_A-F01177-D000""]"
Optical_A-T0006,Optical_A,0,0,0.21,0.9439501080309324,0.3300676557405761,-0.003679155108410646,19.27301756463338,0.21080053546016403,"[""Optical_A-F00021-D001""]"
Optical_A-T0006,Optical_A,1,1,0.79,0.9421426509359678,0.3351915697938878,-0.0037197884961991307,19.584328650612076,0.21312867301952926,"[""Optical_A-F00079-D001""]"
Optical_A-T0006,Optical_A,2,2,1.2150035845759617,0.9407744535603212,0.33901233684050064,-0.0037500664290076374,19.816856901079106,0.21486348288196985,"[""Optical_A-F00121-D001"", ""Optical_A-F00122-D003""]"
Optical_A-T0006,Optical_A,3,3,1.7849999453815228,0.938879248872375,0.34422577135149485,-0.003791355208016243,20.13469212281334,0.21722917247863407,"[""Optical_A-F00178-D001"", ""Optical_A-F00179-D002""]"
Optical_A-T0006,Optical_A,4,4,2.2150011934307416,0.9374020496007669,0.34822806012315916,-0.0038230285302141317,20.379129137182243,0.2190439333160706,"[""Optical_A-F00221-D002"", ""Optical_A-F00222-D001""]"
Optical_A-T0006,Optical_A,5,5,2.785002315856792,0.935378364011246,0.3536274484201817,-0.0038657293589850765,20.70950914617092,0.22149052866603072,"[""Optical_A-F00278-D000"", ""Optical_A-F00279-D002""]"
Optical_A-T0006,Optical_A,6,6,3.22,0.9337817419458228,0.35782182326203366,-0.00389887240864175,20.96665372629469,0.2233894998425853,"[""Optical_A-F00322-D000""]"
Optical_A-T0006,Optical_A,7,7,3.7800000000000002,0.9316571611251813,0.36331720666349904,-0.003942266657697191,21.304230989390483,0.22587582627736466,"[""Optical_A-F00378-D000""]"
Optical_A-T0006,Optical_A,8,8,4.225003799091798,0.9299110863920103,0.36776290206966755,-0.00397734415499907,21.577894884365488,0.22788563458576502,"[""Optical_A-F00422-D001"", ""Optical_A-F00423-D002""]"
Optical_A-T0006,Optical_A,9,9,4.774999936885504,0.9276795734956821,0.37335564407615096,-0.004021436975997419,21.922904466607,0.23041198734074558,"[""Optical_A-F00477-D002"", ""Optical_A-F00478-D001""]"
Optical_A-T0006,Optical_A,10,10,5.225001180163748,0.9257909241851225,0.3780141481966974,-0.004058134988160437,22.21092119462856,0.2325146457119507,"[""Optical_A-F00522-D002"", ""Optical_A-F00523-D001""]"
Optical_A-T0006,Optical_A,11,11,5.775002641309587,0.9234025411314603,0.3838110292475152,-0.004103761679835475,22.570147852777048,0.23512888434733975,"[""Optical_A-F00577-D001"", ""Optical_A-F00578-D002""]"
Optical_A-T0006,Optical_A,12,12,6.23,0.9213574502166866,0.38869434186526153,-0.004142165150860813,22.873489268425267,0.23732925985786094,"[""Optical_A-F00623-D002""]"
Optical_A-T0006,Optical_A,13,13,6.7700000000000005,0.9188456701629762,0.39459484368361303,-0.004188527313516201,23.240923735129925,0.23998563915168702,"[""Optical_A-F00677-D001""]"
Optical_A-T0006,Optical_A,14,14,7.235003069561043,0.9166060828288773,0.3997691874461287,-0.004229147640262491,23.563973539255276,0.24231303305103505,"[""Optical_A-F00723-D001"", ""Optical_A-F00724-D002""]"
