detection_uid,camera_id,frame_index,measurement_timestamp,arrival_timestamp,bbox_xyxy,center_px,confidence
Optical_B-F00119-D000,Optical_B,119,1.19,1.1915571609983453,"[46.147499084472656, 490.97869873046875, 84.8654556274414, 498.39129638671875]","[65.50647735595703, 494.68499755859375]",1.0
Optical_B-F00119-D001,Optical_B,119,1.19,1.1915571609983453,"[500.4990234375, 500.67901611328125, 541.55859375, 508.54290771484375]","[521.02880859375, 504.6109619140625]",1.0
Optical_B-F00119-D002,Optical_B,119,1.19,1.1915571609983453,"[835.136474609375, 345.14990234375, 877.9093017578125, 353.62261962890625]","[856.5228881835938, 349.3862609863281]",1.0
Optical_B-F00119-D003,Optical_B,119,1.19,1.1915571609983453,"[804.771240234375, 447.56536865234375, 848.977783203125, 456.13934326171875]","[826.87451171875, 451.85235595703125]",1.0
Optical_B-F00119-D004,Optical_B,119,1.19,1.1915571609983453,"[935.23388671875, 479.77130126953125, 978.8388061523438, 488.17822265625]","[957.0363464355469, 483.9747619628906]",1.0
Optical_B-F00119-D005,Optical_B,119,1.19,1.1915571609983453,"[300.5301513671875, 529.663330078125, 347.3884582519531, 538.6561279296875]","[323.9593048095703, 534.1597290039062]",1.0
Optical_A-F00120-D000,Optical_A,120,1.2,1.2019810979865724,"[659.7091674804688, 456.229248046875, 703.2806396484375, 465.620849609375]","[681.4949035644531, 460.925048828125]",1.0
Optical_A-F00120-D001,Optical_A,120,1.2,1.2019810979865724,"[973.8140869140625, 486.4405517578125, 1016.14697265625, 495.4556884765625]","[994.9805297851562, 490.9481201171875]",1.0
Optical_A-F00120-D002,Optical_A,120,1.2,1.2019810979865724,"[590.0230102539062, 374.935302734375, 624.35400390625, 382.45941162109375]","[607.1885070800781, 378.6973571777344]",1.0
Optical_A-F00120-D003,Optical_A,120,1.2,1.2019810979865724,"[266.3099670410156, 537.73388671875, 297.80157470703125, 544.5506591796875]","[282.05577087402344, 541.1422729492188]",1.0
Optical_B-F00120-D000,Optical_B,120,1.2,1.2019763509917538,"[737.2828369140625, 450.427490234375, 776.8103637695312, 458.1240234375]","[757.0466003417969, 454.2757568359375]",1.0
Optical_B-F00120-D001,Optical_B,120,1.2,1.2019763509917538,"[44.62017059326172, 345.0833740234375, 87.42134094238281, 353.5582275390625]","[66.02075576782227, 349.32080078125]",1.0
Optical_B-F00120-D002,Optical_B,120,1.2,1.2019763509917538,"[14.08843994140625, 447.536865234375, 58.32866668701172, 456.1142578125]","[36.208553314208984, 451.8255615234375]",1.0
Optical_B-F00120-D003,Optical_B,120,1.2,1.2019763509917538,"[145.895263671875, 479.76123046875, 189.5177459716797, 488.17059326171875]","[167.70650482177734, 483.9659118652344]",1.0
Optical_B-F00120-D004,Optical_B,120,1.2,1.2019763509917538,"[1061.8699951171875, 609.150634765625, 1111.38671875, 618.9014892578125]","[1086.6283569335938, 614.0260620117188]",1.0
Optical_A-F00121-D000,Optical_A,121,1.21,1.2113211040059104,"[188.9154052734375, 486.4322509765625, 231.26426696777344, 495.4508056640625]","[210.08983612060547, 490.9415283203125]",1.0
Optical_A-F00121-D001,Optical_A,121,1.21,1.2113211040059104,"[819.0582885742188, 414.52056884765625, 853.190185546875, 421.8011474609375]","[836.1242370605469, 418.1608581542969]",1.0
Optical_A-F00121-D002,Optical_A,121,1.21,1.2113211040059104,"[1027.513916015625, 509.92034912109375, 1059.70458984375, 516.644287109375]","[1043.6092529296875, 513.2823181152344]",1.0
Optical_B-F00121-D000,Optical_B,121,1.21,1.2110822610056493,"[270.896484375, 609.165771484375, 320.4201965332031, 618.9168701171875]","[295.65834045410156, 614.0413208007812]",1.0
Optical_A-F00122-D000,Optical_A,122,1.22,1.2215360990073532,"[1222.1094970703125, 772.982421875, 1271.564697265625, 783.6485595703125]","[1246.8370971679688, 778.3154907226562]",1.0
Optical_A-F00122-D001,Optical_A,122,1.22,1.2215360990073532,"[1254.6876220703125, 498.7872314453125, 1280.0, 507.9656982421875]","[1267.3438110351562, 503.37646484375]",1.0
Optical_A-F00122-D002,Optical_A,122,1.22,1.2215360990073532,"[1071.3145751953125, 442.09930419921875, 1113.286865234375, 450.8419189453125]","[1092.3007202148438, 446.4706115722656]",1.0
Optical_A-F00122-D003,Optical_A,122,1.22,1.2215360990073532,"[35.18043518066406, 414.47705078125, 69.33753967285156, 421.7626953125]","[52.25898742675781, 418.119873046875]",1.0
Optical_A-F00122-D004,Optical_A,122,1.22,1.2215360990073532,"[242.45159912109375, 509.91998291015625, 274.64825439453125, 516.645263671875]","[258.5499267578125, 513.2826232910156]",1.0
Optical_A-F00122-D005,Optical_A,122,1.22,1.2215360990073532,"[928.2086181640625, 517.1337890625, 962.0203857421875, 524.1182861328125]","[945.114501953125, 520.6260375976562]",1.0
Optical_B-F00122-D000,Optical_B,122,1.22,1.2210843380005099,"[723.7864990234375, 380.37713623046875, 756.1875, 386.85699462890625]","[739.9869995117188, 383.6170654296875]",1.0
Optical_B-F00122-D001,Optical_B,122,1.22,1.2210843380005099,"[932.2857666015625, 389.08734130859375, 966.0064086914062, 395.83209228515625]","[949.1460876464844, 392.459716796875]",1.0
Optical_A-F00123-D000,Optical_A,123,1.23,1.231646028002142,"[437.8810119628906, 772.985107421875, 487.3269348144531, 783.65869140625]","[462.6039733886719, 778.3218994140625]",1.0
Optical_A-F00123-D001,Optical_A,123,1.23,1.231646028002142,"[783.534912109375, 638.00048828125, 833.8607177734375, 648.5325927734375]","[808.6978149414062, 643.2665405273438]",1.0
Optical_A-F00123-D002,Optical_A,123,1.23,1.231646028002142,"[471.77191162109375, 498.7879638671875, 516.44970703125, 507.96600341796875]","[494.1108093261719, 503.3769836425781]",1.0
Optical_A-F00123-D003,Optical_A,123,1.23,1.231646028002142,"[286.78680419921875, 442.08636474609375, 328.7637939453125, 450.83197021484375]","[307.7752990722656, 446.45916748046875]",1.0
Optical_A-F00123-D004,Optical_A,123,1.23,1.231646028002142,"[1048.4332275390625, 340.5738525390625, 1084.4288330078125, 348.1275634765625]","[1066.4310302734375, 344.3507080078125]",1.0
Optical_A-F00123-D005,Optical_A,123,1.23,1.231646028002142,"[144.47567749023438, 517.13525390625, 178.302734375, 524.121826171875]","[161.3892059326172, 520.6285400390625]",1.0
Optical_A-F00123-D006,Optical_A,123,1.23,1.231646028002142,"[517.2625122070312, 429.99078369140625, 549.890380859375, 436.78076171875]","[533.5764465332031, 433.3857727050781]",1.0
Optical_A-F00123-D007,Optical_A,123,1.23,1.231646028002142,"[978.813720703125, 408.87255859375, 1011.8203125, 415.71771240234375]","[995.3170166015625, 412.2951354980469]",1.0
Optical_A-F00123-D008,Optical_A,123,1.23,1.231646028002142,"[795.0518188476562, 670.2230224609375, 825.8651123046875, 676.7083740234375]","[810.4584655761719, 673.4656982421875]",1.0
Optical_B-F00123-D000,Optical_B,123,1.23,1.2313518080086214,"[142.9676513671875, 389.0556640625, 176.70135498046875, 395.80096435546875]","[159.83450317382812, 392.4283142089844]",1.0
Optical_B-F00123-D001,Optical_B,123,1.23,1.2313518080086214,"[1270.2427978515625, 535.595458984375, 1280.0, 541.8455810546875]","[1275.1213989257812, 538.7205200195312]",1.0
Optical_B-F00123-D002,Optical_B,123,1.23,1.2313518080086214,"[1207.04443359375, 421.16448974609375, 1240.8082275390625, 427.94873046875]","[1223.9263305664062, 424.5566101074219]",1.0
Optical_B-F00123-D003,Optical_B,123,1.23,1.2313518080086214,"[1081.692138671875, 389.61492919921875, 1121.8253173828125, 397.71807861328125]","[1101.7587280273438, 393.66650390625]",1.0
Optical_B-F00123-D004,Optical_B,123,1.23,1.2313518080086214,"[540.4898681640625, 705.5577392578125, 588.001708984375, 715.2481689453125]","[564.2457885742188, 710.4029541015625]",1.0
Optical_A-F00124-D000,Optical_A,124,1.24,1.2415520920132985,"[1.08856201171875, 638.0673828125, 51.460418701171875, 648.608642578125]","[26.274490356445312, 643.3380126953125]",1.0
Optical_A-F00124-D001,Optical_A,124,1.24,1.2415520920132985,"[941.69873046875, 323.462158203125, 987.72509765625, 333.0574951171875]","[964.7119140625, 328.25982666015625]",1.0
Optical_A-F00124-D002,Optical_A,124,1.24,1.2415520920132985,"[263.79827880859375, 340.54376220703125, 299.7989501953125, 348.1016845703125]","[281.7986145019531, 344.3227233886719]",1.0
Optical_A-F00124-D003,Optical_A,124,1.24,1.2415520920132985,"[195.13717651367188, 408.84918212890625, 228.15292358398438, 415.69744873046875]","[211.64505004882812, 412.2733154296875]",1.0
Optical_A-F00124-D004,Optical_A,124,1.24,1.2415520920132985,"[10.076026916503906, 670.29443359375, 40.913124084472656, 676.7852783203125]","[25.49457550048828, 673.5398559570312]",1.0
Optical_A-F00124-D005,Optical_A,124,1.24,1.2415520920132985,"[628.6751098632812, 341.6351318359375, 660.1476440429688, 348.20648193359375]","[644.411376953125, 344.9208068847656]",1.0
Optical_A-F00124-D006,Optical_A,124,1.24,1.2415520920132985,"[864.9658203125, 484.72509765625, 895.374755859375, 490.87939453125]","[880.1702880859375, 487.80224609375]",1.0
Optical_B-F00124-D000,Optical_B,124,1.24,1.2414582139992854,"[482.17242431640625, 535.5921630859375, 513.6261596679688, 541.8411865234375]","[497.8992919921875, 538.7166748046875]",1.0
Optical_B-F00124-D001,Optical_B,124,1.24,1.2414582139992854,"[418.8702392578125, 421.169921875, 452.62548828125, 427.9527587890625]","[435.74786376953125, 424.56134033203125]",1.0
Optical_B-F00124-D002,Optical_B,124,1.24,1.2414582139992854,"[1122.162109375, 345.15863037109375, 1157.91064453125, 352.51171875]","[1140.036376953125, 348.8351745605469]",1.0
Optical_B-F00124-D003,Optical_B,124,1.24,1.2414582139992854,"[291.9328308105469, 389.6026611328125, 332.0682373046875, 397.70501708984375]","[312.0005340576172, 393.6538391113281]",1.0
Optical_B-F00124-D004,Optical_B,124,1.24,1.2414582139992854,"[1085.4759521484375, 563.603759765625, 1125.341552734375, 571.627685546875]","[1105.4087524414062, 567.61572265625]",1.0
Optical_B-F00124-D005,Optical_B,124,1.24,1.2414582139992854,"[1117.196533203125, 461.40478515625, 1170.018310546875, 472.0198974609375]","[1143.607421875, 466.71234130859375]",1.0
Optical_A-F00125-D000,Optical_A,125,1.25,1.2518169560062233,"[157.65316772460938, 323.394775390625, 203.69952392578125, 332.99725341796875]","[180.6763458251953, 328.1960144042969]",1.0
Optical_A-F00125-D001,Optical_A,125,1.25,1.2518169560062233,"[965.4586791992188, 440.2615966796875, 1012.8329467773438, 449.814697265625]","[989.1458129882812, 445.03814697265625]",1.0
Optical_A-F00125-D002,Optical_A,125,1.25,1.2518169560062233,"[711.4537963867188, 476.07745361328125, 758.110107421875, 485.4510498046875]","[734.7819519042969, 480.7642517089844]",1.0
Optical_A-F00125-D003,Optical_A,125,1.25,1.2518169560062233,"[1170.350830078125, 388.04522705078125, 1210.733154296875, 396.251220703125]","[1190.5419921875, 392.1482238769531]",1.0
Optical_A-F00125-D004,Optical_A,125,1.25,1.2518169560062233,"[81.12991333007812, 484.71551513671875, 111.55540466308594, 490.87225341796875]","[96.34265899658203, 487.79388427734375]",1.0
Optical_B-F00125-D000,Optical_B,125,1.25,1.2518068270001095,"[851.8553466796875, 510.00640869140625, 883.9796142578125, 516.4522705078125]","[867.91748046875, 513.2293395996094]",1.0
Optical_B-F00125-D001,Optical_B,125,1.25,1.2518068270001095,"[332.9014587402344, 345.152587890625, 368.6479187011719, 352.50360107421875]","[350.7746887207031, 348.8280944824219]",1.0
Optical_B-F00125-D002,Optical_B,125,1.25,1.2518068270001095,"[649.4935302734375, 516.9532470703125, 683.135009765625, 523.6920166015625]","[666.3142700195312, 520.3226318359375]",1.0
Optical_B-F00125-D003,Optical_B,125,1.25,1.2518068270001095,"[297.13922119140625, 563.6109619140625, 337.0072937011719, 571.6351318359375]","[317.07325744628906, 567.623046875]",1.0
Optical_B-F00125-D004,Optical_B,125,1.25,1.2518068270001095,"[326.5029296875, 461.3990478515625, 379.32794189453125, 472.0145263671875]","[352.9154357910156, 466.706787109375]",1.0
Optical_A-F00126-D000,Optical_A,126,1.26,1.2616583719989285,"[181.66156005859375, 440.23809814453125, 229.05502319335938, 449.7955322265625]","[205.35829162597656, 445.0168151855469]",1.0
Optical_A-F00126-D001,Optical_A,126,1.26,1.2616583719989285,"[386.2139892578125, 388.041015625, 426.58966064453125, 396.2491455078125]","[406.4018249511719, 392.14508056640625]",1.0
Optical_A-F00126-D002,Optical_A,126,1.26,1.2616583719989285,"[880.0023803710938, 562.8319091796875, 919.6115112304688, 570.7344970703125]","[899.8069458007812, 566.783203125]",1.0
Optical_A-F00126-D003,Optical_A,126,1.26,1.2616583719989285,"[1092.0460205078125, 463.25714111328125, 1128.410888671875, 470.48016357421875]","[1110.2284545898438, 466.86865234375]",1.0
Optical_A-F00126-D004,Optical_A,126,1.26,1.2616583719989285,"[1214.20068359375, 600.41357421875, 1250.0489501953125, 607.590576171875]","[1232.1248168945312, 604.0020751953125]",1.0
Optical_A-F00126-D005,Optical_A,126,1.26,1.2616583719989285,"[1112.837646484375, 508.66876220703125, 1143.4937744140625, 514.7054443359375]","[1128.1657104492188, 511.6871032714844]",1.0
Optical_B-F00126-D000,Optical_B,126,1.26,1.2622253560018726,"[62.94715881347656, 510.00567626953125, 95.09105682373047, 516.453857421875]","[79.01910781860352, 513.2297668457031]",1.0
Optical_B-F00126-D001,Optical_B,126,1.26,1.2622253560018726,"[865.2731323242188, 430.85626220703125, 897.8900756835938, 437.57470703125]","[881.5816040039062, 434.2154846191406]",1.0
Optical_B-F00126-D002,Optical_B,126,1.26,1.2622253560018726,"[1104.8048095703125, 408.7041015625, 1137.8416748046875, 415.56219482421875]","[1121.3232421875, 412.1331481933594]",1.0
Optical_B-F00126-D003,Optical_B,126,1.26,1.2622253560018726,"[512.4905395507812, 650.4678955078125, 553.7852783203125, 659.0369873046875]","[533.1379089355469, 654.75244140625]",1.0
Optical_B-F00126-D004,Optical_B,126,1.26,1.2622253560018726,"[848.0076904296875, 716.921875, 891.278564453125, 726.0614013671875]","[869.6431274414062, 721.4916381835938]",1.0
Optical_A-F00127-D000,Optical_A,127,1.27,1.2715053970128065,"[592.5738525390625, 531.4630126953125, 642.8386840820312, 541.3759765625]","[617.7062683105469, 536.4194946289062]",1.0
Optical_A-F00127-D001,Optical_A,127,1.27,1.2715053970128065,"[97.13729858398438, 562.849609375, 136.7694091796875, 570.7557373046875]","[116.95335388183594, 566.8026733398438]",1.0
Optical_A-F00127-D002,Optical_A,127,1.27,1.2715053970128065,"[308.9538269042969, 463.253173828125, 345.3192138671875, 470.47735595703125]","[327.1365203857422, 466.8652648925781]",1.0
Optical_A-F00127-D003,Optical_A,127,1.27,1.2715053970128065,"[429.94012451171875, 600.4080810546875, 465.7781982421875, 607.5858154296875]","[447.8591613769531, 603.9969482421875]",1.0
Optical_A-F00127-D004,Optical_A,127,1.27,1.2715053970128065,"[797.615234375, 428.95050048828125, 832.3751831054688, 435.86798095703125]","[814.9952087402344, 432.40924072265625]",1.0
Optical_A-F00127-D005,Optical_A,127,1.27,1.2715053970128065,"[328.3021545410156, 508.6685791015625, 358.9577941894531, 514.70556640625]","[343.6299743652344, 511.68707275390625]",1.0
Optical_B-F00127-D000,Optical_B,127,1.27,1.2720243219914846,"[77.52395629882812, 430.82598876953125, 110.16128540039062, 437.5457763671875]","[93.84262084960938, 434.1858825683594]",1.0
Optical_B-F00127-D001,Optical_B,127,1.27,1.2720243219914846,"[317.107666015625, 408.6964111328125, 350.1439208984375, 415.55340576171875]","[333.62579345703125, 412.1249084472656]",1.0
Optical_B-F00127-D002,Optical_B,127,1.27,1.2720243219914846,"[705.9014892578125, 460.38690185546875, 742.894775390625, 468.03680419921875]","[724.3981323242188, 464.21185302734375]",1.0
Optical_B-F00127-D003,Optical_B,127,1.27,1.2720243219914846,"[1116.8455810546875, 606.516845703125, 1153.366455078125, 614.1942138671875]","[1135.1060180664062, 610.3555297851562]",1.0
Optical_B-F00127-D004,Optical_B,127,1.27,1.2720243219914846,"[58.32267761230469, 717.0126953125, 101.6238784790039, 726.1519775390625]","[79.9732780456543, 721.5823364257812]",1.0
Optical_A-F00128-D000,Optical_A,128,1.28,1.2814194970135577,"[817.6284790039062, 641.060302734375, 857.6016845703125, 649.0399169921875]","[837.6150817871094, 645.0501098632812]",1.0
Optical_A-F00128-D001,Optical_A,128,1.28,1.2814194970135577,"[14.387359619140625, 428.91412353515625, 49.173316955566406, 435.83551025390625]","[31.780338287353516, 432.37481689453125]",1.0
Optical_A-F00128-D002,Optical_A,128,1.28,1.2814194970135577,"[747.9498901367188, 366.5177001953125, 784.1986694335938, 373.77130126953125]","[766.0742797851562, 370.1445007324219]",1.0
Optical_B-F00128-D000,Optical_B,128,1.28,1.2819883990025847,"[589.1881103515625, 672.790283203125, 620.0226440429688, 679.38134765625]","[604.6053771972656, 676.0858154296875]",1.0
Optical_B-F00128-D001,Optical_B,128,1.28,1.2819883990025847,"[826.8634033203125, 336.3267822265625, 858.3867797851562, 343.10400390625]","[842.6250915527344, 339.71539306640625]",1.0
Optical_B-F00128-D002,Optical_B,128,1.28,1.2819883990025847,"[327.8863525390625, 606.5244140625, 364.4081115722656, 614.200439453125]","[346.14723205566406, 610.3624267578125]",1.0
Optical_B-F00128-D003,Optical_B,128,1.28,1.2819883990025847,"[1062.350830078125, 350.479248046875, 1099.797119140625, 358.5418701171875]","[1081.073974609375, 354.51055908203125]",1.0
Optical_A-F00129-D000,Optical_A,129,1.29,1.2920406319963513,"[1174.802001953125, 608.8692626953125, 1224.256591796875, 618.590087890625]","[1199.529296875, 613.7296752929688]",1.0
Optical_A-F00129-D001,Optical_A,129,1.29,1.2920406319963513,"[33.840904235839844, 641.1180419921875, 73.84262084960938, 649.102783203125]","[53.84176254272461, 645.1104125976562]",1.0
Optical_A-F00129-D002,Optical_A,129,1.29,1.2920406319963513,"[1202.777099609375, 696.0758056640625, 1243.7335205078125, 704.265380859375]","[1223.2553100585938, 700.1705932617188]",1.0
Optical_A-F00129-D003,Optical_A,129,1.29,1.2920406319963513,"[0.0, 366.44488525390625, 1.2263107299804688, 373.7034912109375]","[0.6131553649902344, 370.0741882324219]",1.0
Optical_A-F00129-D004,Optical_A,129,1.29,1.2920406319963513,"[934.738525390625, 486.12652587890625, 971.3536376953125, 493.221435546875]","[953.0460815429688, 489.6739807128906]",1.0
Optical_A-F00129-D005,Optical_A,129,1.29,1.2920406319963513,"[1084.6829833984375, 531.7430419921875, 1121.7103271484375, 538.9107666015625]","[1103.1966552734375, 535.326904296875]",1.0
Optical_A-F00129-D006,Optical_A,129,1.29,1.2920406319963513,"[940.6995849609375, 627.689453125, 976.8115234375, 634.826416015625]","[958.7555541992188, 631.2579345703125]",1.0
Optical_B-F00129-D000,Optical_B,129,1.29,1.2919961690122728,"[38.29742431640625, 336.25531005859375, 69.84233856201172, 343.0323486328125]","[54.069881439208984, 339.6438293457031]",1.0
Optical_B-F00129-D001,Optical_B,129,1.29,1.2919961690122728,"[912.9468383789062, 483.39190673828125, 943.317626953125, 489.84716796875]","[928.1322326660156, 486.6195373535156]",1.0
Optical_B-F00129-D002,Optical_B,129,1.29,1.2919961690122728,"[515.8175048828125, 421.09918212890625, 551.3074340820312, 428.67303466796875]","[533.5624694824219, 424.8861083984375]",1.0
Optical_B-F00129-D003,Optical_B,129,1.29,1.2919961690122728,"[274.7671813964844, 350.4537353515625, 312.219482421875, 358.51434326171875]","[293.4933319091797, 354.4840393066406]",1.0
Optical_B-F00129-D004,Optical_B,129,1.29,1.2919961690122728,"[896.4944458007812, 482.2740478515625, 934.8599853515625, 490.42718505859375]","[915.6772155761719, 486.3506164550781]",1.0
Optical_B-F00129-D005,Optical_B,129,1.29,1.2919961690122728,"[769.67724609375, 534.732666015625, 808.6121215820312, 542.9884033203125]","[789.1446838378906, 538.8605346679688]",1.0
Optical_B-F00129-D006,Optical_B,129,1.29,1.2919961690122728,"[1219.2601318359375, 645.524169921875, 1257.0379638671875, 653.773681640625]","[1238.1490478515625, 649.64892578125]",1.0
Optical_B-F00129-D007,Optical_B,129,1.29,1.2919961690122728,"[1191.87890625, 724.2664794921875, 1231.28076171875, 732.9915771484375]","[1211.579833984375, 728.6290283203125]",1.0
Optical_A-F00130-D000,Optical_A,130,1.3,1.301702049994492,"[391.9110412597656, 608.872802734375, 441.36029052734375, 618.5950927734375]","[416.6356658935547, 613.7339477539062]",1.0
Optical_A-F00130-D001,Optical_A,130,1.3,1.301702049994492,"[517.3626098632812, 695.3701171875, 563.2273559570312, 704.538330078125]","[540.2949829101562, 699.9542236328125]",1.0
Optical_A-F00130-D002,Optical_A,130,1.3,1.301702049994492,"[419.30474853515625, 696.0692138671875, 460.2515869140625, 704.2601318359375]","[439.7781677246094, 700.1646728515625]",1.0
Optical_A-F00130-D003,Optical_A,130,1.3,1.301702049994492,"[150.94989013671875, 486.1190185546875, 187.58090209960938, 493.2161865234375]","[169.26539611816406, 489.6676025390625]",1.0
Optical_A-F00130-D004,Optical_A,130,1.3,1.301702049994492,"[302.0094299316406, 531.744384765625, 339.03619384765625, 538.9127197265625]","[320.52281188964844, 535.3285522460938]",1.0
Optical_A-F00130-D005,Optical_A,130,1.3,1.301702049994492,"[157.91229248046875, 627.717529296875, 194.03994750976562, 634.8572998046875]","[175.9761199951172, 631.2874145507812]",1.0
Optical_A-F00130-D006,Optical_A,130,1.3,1.301702049994492,"[859.9521484375, 692.3863525390625, 897.051513671875, 699.7801513671875]","[878.5018310546875, 696.083251953125]",1.0
Optical_B-F00130-D000,Optical_B,130,1.3,1.3019278949912405,"[125.70938110351562, 483.38299560546875, 156.09474182128906, 489.83984375]","[140.90206146240234, 486.6114196777344]",1.0
Optical_B-F00130-D001,Optical_B,130,1.3,1.3019278949912405,"[107.60425567626953, 482.263427734375, 145.99200439453125, 490.4189453125]","[126.79813003540039, 486.3411865234375]",1.0
Optical_B-F00130-D002,Optical_B,130,1.3,1.3019278949912405,"[0.0, 534.745361328125, 21.028823852539062, 543.0050048828125]","[10.514411926269531, 538.8751831054688]",1.0
Optical_B-F00130-D003,Optical_B,130,1.3,1.3019278949912405,"[431.82012939453125, 645.52294921875, 469.5892333984375, 653.76904296875]","[450.7046813964844, 649.64599609375]",1.0
Optical_B-F00130-D004,Optical_B,130,1.3,1.3019278949912405,"[404.3961181640625, 724.27392578125, 443.7896728515625, 732.993896484375]","[424.0928955078125, 728.6339111328125]",1.0
Optical_B-F00130-D005,Optical_B,130,1.3,1.3019278949912405,"[554.3085327148438, 618.07177734375, 599.426513671875, 627.9002685546875]","[576.8675231933594, 622.9860229492188]",1.0
Optical_A-F00131-D000,Optical_A,131,1.31,1.3114691219985253,"[77.33642578125, 692.4482421875, 114.45690155029297, 699.845947265625]","[95.89666366577148, 696.1470947265625]",1.0
Optical_B-F00131-D000,Optical_B,131,1.31,1.3117285719950451,"[1031.8531494140625, 508.297119140625, 1062.42724609375, 515.0072021484375]","[1047.1401977539062, 511.65216064453125]",1.0
Optical_B-F00131-D001,Optical_B,131,1.31,1.3117285719950451,"[1028.6201171875, 313.1552734375, 1063.06005859375, 320.9796142578125]","[1045.840087890625, 317.06744384765625]",1.0
Optical_B-F00132-D000,Optical_B,132,1.32,1.32120397999126,"[243.751708984375, 508.2965087890625, 274.33184814453125, 515.0076904296875]","[259.0417785644531, 511.652099609375]",1.0
Optical_B-F00132-D001,Optical_B,132,1.32,1.32120397999126,"[240.28240966796875, 313.118896484375, 274.7302551269531, 320.93994140625]","[257.50633239746094, 317.0294189453125]",1.0
Optical_A-F00133-D000,Optical_A,133,1.33,1.3311476359941299,"[952.9965209960938, 595.19287109375, 992.748291015625, 602.882080078125]","[972.8724060058594, 599.0374755859375]",1.0
Optical_A-F00134-D000,Optical_A,134,1.34,1.3416495820018464,"[342.56781005859375, 469.67523193359375, 388.9167785644531, 478.54608154296875]","[365.74229431152344, 474.11065673828125]",1.0
Optical_A-F00134-D001,Optical_A,134,1.34,1.3416495820018464,"[169.95449829101562, 595.2142333984375, 209.71939086914062, 602.90576171875]","[189.83694458007812, 599.0599975585938]",1.0
Optical_A-F00166-D000,Optical_A,166,1.6600000000000001,1.661199196005473,"[465.0091552734375, 469.3837890625, 511.6849365234375, 478.316162109375]","[488.3470458984375, 473.8499755859375]",1.0
Optical_A-F00166-D001,Optical_A,166,1.6600000000000001,1.661199196005473,"[273.9164733886719, 595.7047119140625, 313.92388916015625, 603.4422607421875]","[293.92018127441406, 599.573486328125]",1.0
Optical_A-F00167-D000,Optical_A,167,1.67,1.6714311619888758,"[1255.187255859375, 469.361572265625, 1280.0, 478.29852294921875]","[1267.5936279296875, 473.8300476074219]",1.0
Optical_A-F00167-D001,Optical_A,167,1.67,1.6714311619888758,"[1063.4498291015625, 595.7254638671875, 1103.469482421875, 603.46484375]","[1083.4596557617188, 599.5951538085938]",1.0
Optical_B-F00168-D000,Optical_B,168,1.68,1.6810229899926343,"[176.1854248046875, 508.27130126953125, 207.02232360839844, 515.0281982421875]","[191.60387420654297, 511.6497497558594]",1.0
Optical_B-F00168-D001,Optical_B,168,1.68,1.6810229899926343,"[164.07676696777344, 311.5928955078125, 198.85162353515625, 319.4759521484375]","[181.46419525146484, 315.534423828125]",1.0
Optical_A-F00169-D000,Optical_A,169,1.69,1.6912038129934808,"[216.40533447265625, 693.5010986328125, 253.76907348632812, 700.9434814453125]","[235.0872039794922, 697.2222900390625]",1.0
Optical_B-F00169-D000,Optical_B,169,1.69,1.6911481380061013,"[960.5389404296875, 508.27081298828125, 991.3793334960938, 515.028564453125]","[975.9591369628906, 511.6496887207031]",1.0
Optical_B-F00169-D001,Optical_B,169,1.69,1.6911481380061013,"[948.18896484375, 311.5645751953125, 982.9672241210938, 319.45367431640625]","[965.5780944824219, 315.5091247558594]",1.0
Optical_A-F00170-D000,Optical_A,170,1.7,1.7015710040024714,"[527.6702880859375, 609.8507080078125, 577.6634521484375, 619.6732177734375]","[552.6668701171875, 614.761962890625]",1.0
Optical_A-F00170-D001,Optical_A,170,1.7,1.7015710040024714,"[696.27490234375, 696.8095703125, 742.55419921875, 706.052490234375]","[719.41455078125, 701.4310302734375]",1.0
Optical_A-F00170-D002,Optical_A,170,1.7,1.7015710040024714,"[531.739990234375, 697.605224609375, 573.0596923828125, 705.8671875]","[552.3998413085938, 701.7362060546875]",1.0
Optical_A-F00170-D003,Optical_A,170,1.7,1.7015710040024714,"[249.62216186523438, 485.92529296875, 286.54998779296875, 493.0758056640625]","[268.08607482910156, 489.50054931640625]",1.0
Optical_A-F00170-D004,Optical_A,170,1.7,1.7015710040024714,"[445.0809326171875, 531.8695068359375, 482.3780822753906, 539.0836181640625]","[463.72950744628906, 535.4765625]",1.0
Optical_A-F00170-D005,Optical_A,170,1.7,1.7015710040024714,"[296.724365234375, 628.433837890625, 333.1080627441406, 635.6187744140625]","[314.9162139892578, 632.0263061523438]",1.0
Optical_A-F00170-D006,Optical_A,170,1.7,1.7015710040024714,"[1006.302001953125, 693.5277099609375, 1043.671875, 700.969970703125]","[1024.9869384765625, 697.2488403320312]",1.0
Optical_B-F00170-D000,Optical_B,170,1.7,1.7014619560097344,"[85.83732604980469, 483.164794921875, 116.4786148071289, 489.67108154296875]","[101.1579704284668, 486.4179382324219]",1.0
Optical_B-F00170-D001,Optical_B,170,1.7,1.7014619560097344,"[1.2047576904296875, 481.997802734375, 40.01953125, 490.2264404296875]","[20.612144470214844, 486.11212158203125]",1.0
Optical_B-F00170-D002,Optical_B,170,1.7,1.7014619560097344,"[384.7685241699219, 646.7972412109375, 422.93450927734375, 655.1241455078125]","[403.8515167236328, 650.960693359375]",1.0
