frame_id,timestamp,resource_id,camera_id,local_track_id,global_track_id,truth_global_track_id,mahalanobis_d2,pixel_error_px,gate_passed,selected,stable_cross_view_support,decision_state,reject_reasons,id_match
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_4:0,0.0,INT-04,D5_Primary_4:0,D5_Primary_4:0:det:0003,G-104,G-104,0.0034222417099257396,4.167995845256058,True,True,False,candidate,stability_window_failed,True
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_4:0,0.0,INT-04,D5_Primary_4:0,D5_Primary_4:0:det:0004,G-104,G-105,38.41240676265827,441.5782886885862,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_4:0,0.0,INT-04,D5_Primary_4:0,D5_Primary_4:0:det:0001,G-105,G-102,341.6520776302125,1318.4575832081482,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_4:0,0.0,INT-04,D5_Primary_4:0,D5_Primary_4:0:det:0002,G-105,G-103,152.58565020518128,881.1117040325643,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_4:0,0.0,INT-04,D5_Primary_4:0,D5_Primary_4:0:det:0003,G-105,G-104,37.26881051676627,435.45858394593483,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_4:0,0.0,INT-04,D5_Primary_4:0,D5_Primary_4:0:det:0004,G-105,G-105,0.02376601006892665,10.994509117970797,True,True,False,candidate,stability_window_failed,True
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_5:0,0.0,INT-05,D5_Primary_5:0,D5_Primary_5:0:det:0001,G-101,G-103,,888.1345715491881,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_5:0,0.0,INT-05,D5_Primary_5:0,D5_Primary_5:0:det:0002,G-101,G-104,,1325.476660534168,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_5:0,0.0,INT-05,D5_Primary_5:0,D5_Primary_5:0:det:0003,G-101,G-105,,1771.1357773167665,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_detect:0000:D5_Primary_5:0,0.0,INT-05,D5_Primary_5:0,D5_Primary_5:0:det:0001,G-102,G-103,,457.110054281121,False,False,False,rejected,projection_invalid,
